timestamp,pH,bod,cod,tds,color_admi,turbidity_ntu,temperature_c,flow_lpm,is_event,risk_label
2026-07-16 05:10:54.732085,6.45,18.6,102.0,1706.7,188.7,26.2,39.8,115.2,False,Safe
2026-07-16 05:11:24.732085,7.49,16.5,112.2,1861.7,225.9,27.9,36.7,89.9,False,Safe
2026-07-16 05:11:54.732085,6.22,18.4,133.3,1868.7,205.8,24.8,33.2,118.1,False,Safe
2026-07-16 05:12:24.732085,6.8,12.0,124.8,1561.4,202.4,23.3,37.1,112.8,False,Safe
2026-07-16 05:12:54.732085,6.61,11.7,113.6,1587.8,231.9,31.8,33.8,83.2,False,Safe
2026-07-16 05:13:24.732085,7.23,18.3,148.4,1485.5,184.0,24.0,31.2,95.9,False,Safe
2026-07-16 05:13:54.732085,6.65,13.8,155.9,1651.2,229.6,33.3,33.6,104.5,False,Safe
2026-07-16 05:14:24.732085,6.72,11.4,126.8,1826.0,239.2,25.5,34.5,92.6,False,Safe
2026-07-16 05:14:54.732085,6.66,16.2,110.9,1819.9,194.7,35.1,34.9,109.9,False,Safe
2026-07-16 05:15:24.732085,6.12,15.7,122.2,1614.1,233.3,43.9,36.0,105.7,False,Safe
2026-07-16 05:15:54.732085,6.18,14.8,128.8,1801.5,239.7,18.4,39.2,106.5,False,Safe
2026-07-16 05:16:24.732085,6.37,21.1,85.7,1504.7,231.4,33.3,34.7,123.3,False,Safe
2026-07-16 05:16:54.732085,6.81,22.1,120.1,1528.4,201.5,30.0,36.9,105.7,False,Safe
2026-07-16 05:17:24.732085,6.55,18.8,122.7,1722.5,167.4,21.3,34.1,115.5,False,Safe
2026-07-16 05:17:54.732085,6.4,17.0,97.4,1547.2,202.1,35.7,35.3,93.6,False,Safe
2026-07-16 05:18:24.732085,6.95,20.4,108.3,1275.0,265.2,36.3,36.2,101.2,False,Safe
2026-07-16 05:18:54.732085,5.79,16.2,103.5,1801.1,206.0,36.0,37.5,69.2,False,Safe
2026-07-16 05:19:24.732085,6.04,14.9,152.4,1652.6,233.7,26.5,31.7,99.3,False,Safe
2026-07-16 05:19:54.732085,5.61,13.6,91.4,1779.8,209.7,22.7,34.5,94.9,False,Safe
2026-07-16 05:20:24.732085,6.89,12.8,131.4,1394.7,193.6,27.3,37.9,120.5,False,Safe
2026-07-16 05:20:54.732085,6.44,18.8,163.3,1729.1,206.7,26.7,34.8,115.0,False,Safe
2026-07-16 05:21:24.732085,6.81,10.4,120.2,1756.0,233.5,33.3,35.5,115.0,False,Safe
2026-07-16 05:21:54.732085,6.44,13.6,157.6,1794.7,195.5,36.2,36.4,115.1,False,Safe
2026-07-16 05:22:24.732085,6.84,14.4,125.4,1509.7,218.9,24.7,40.5,99.8,False,Safe
2026-07-16 05:22:54.732085,6.43,10.6,135.7,1439.7,217.7,28.2,36.0,67.8,False,Safe
2026-07-16 05:23:24.732085,6.62,14.2,89.6,1650.1,231.0,24.2,36.3,81.5,False,Safe
2026-07-16 05:23:54.732085,6.58,15.9,156.5,1585.5,202.0,24.7,32.8,103.8,False,Safe
2026-07-16 05:24:24.732085,6.62,19.1,117.2,1919.6,200.4,27.4,33.8,101.0,False,Safe
2026-07-16 05:24:54.732085,7.09,13.8,123.1,1451.4,228.5,29.5,37.2,98.4,False,Safe
2026-07-16 05:25:24.732085,5.92,15.8,115.9,1675.7,214.9,32.1,36.6,121.6,False,Safe
2026-07-16 05:25:54.732085,6.45,10.3,105.9,1775.1,244.5,38.1,35.2,111.9,False,Safe
2026-07-16 05:26:24.732085,6.53,11.3,146.1,1770.0,241.6,27.5,33.0,130.7,False,Safe
2026-07-16 05:26:54.732085,6.49,8.9,116.6,1423.5,217.0,27.1,37.1,79.4,False,Safe
2026-07-16 05:27:24.732085,6.33,19.0,105.8,1484.7,266.8,14.2,32.7,87.7,False,Safe
2026-07-16 05:27:54.732085,6.28,14.5,106.7,1713.6,175.0,52.7,36.7,97.8,True,Needs Treatment
2026-07-16 05:28:24.732085,7.01,16.4,101.2,1538.9,204.6,53.4,34.7,103.8,True,Needs Treatment
2026-07-16 05:28:54.732085,6.44,17.5,161.9,1805.2,240.9,68.1,34.0,107.5,True,Needs Treatment
2026-07-16 05:29:24.732085,7.32,18.5,127.8,1937.4,152.9,23.4,35.2,81.9,True,Safe
2026-07-16 05:29:54.732085,6.65,22.7,104.1,1566.0,222.8,49.3,37.3,110.6,True,Safe
2026-07-16 05:30:24.732085,6.36,15.6,103.0,1514.8,196.0,53.8,39.0,123.0,True,Needs Treatment
2026-07-16 05:30:54.732085,6.67,13.3,149.4,1828.5,274.2,62.1,34.1,125.4,True,Needs Treatment
2026-07-16 05:31:24.732085,6.52,18.2,129.7,1802.3,202.1,47.3,34.2,75.0,True,Safe
2026-07-16 05:31:54.732085,6.95,24.0,85.7,1564.6,220.4,65.7,35.6,112.2,True,Needs Treatment
2026-07-16 05:32:24.732085,6.09,13.9,48.9,1518.8,209.4,43.1,32.0,97.0,True,Safe
2026-07-16 05:32:54.732085,5.86,13.1,127.4,1473.4,208.8,33.6,33.6,92.2,False,Safe
2026-07-16 05:33:24.732085,6.61,7.0,158.3,2041.4,249.2,35.7,35.3,127.1,False,Safe
2026-07-16 05:33:54.732085,6.78,8.7,104.8,1858.8,224.6,28.7,34.7,93.3,False,Safe
2026-07-16 05:34:24.732085,6.58,20.9,138.8,1660.1,197.3,19.6,31.6,126.5,False,Safe
2026-07-16 05:34:54.732085,6.72,15.3,167.2,1637.7,228.3,35.6,35.5,119.8,False,Safe
2026-07-16 05:35:24.732085,6.66,11.9,90.2,1703.9,227.9,22.8,37.0,101.1,False,Safe
2026-07-16 05:35:54.732085,5.96,15.9,98.9,1527.0,223.5,19.2,33.8,122.2,False,Safe
2026-07-16 05:36:24.732085,6.59,25.0,260.7,1311.1,230.4,26.3,42.0,105.4,True,Needs Treatment
2026-07-16 05:36:54.732085,6.96,16.0,302.6,1512.9,247.8,24.1,35.4,136.3,True,Needs Treatment
2026-07-16 05:37:24.732085,6.54,22.6,299.7,1540.7,176.7,31.8,37.2,116.4,True,Needs Treatment
2026-07-16 05:37:54.732085,6.01,12.7,273.7,1590.1,196.0,30.8,37.8,99.4,True,Needs Treatment
2026-07-16 05:38:24.732085,6.36,21.1,428.1,1578.5,183.6,24.1,35.2,129.5,True,Needs Treatment
2026-07-16 05:38:54.732085,6.67,14.0,144.0,1684.3,216.1,20.6,34.3,90.7,False,Safe
2026-07-16 05:39:24.732085,7.07,13.3,114.7,1500.8,216.5,25.3,38.7,113.1,False,Safe
2026-07-16 05:39:54.732085,5.77,12.6,117.9,1734.9,221.8,42.9,37.5,106.1,False,Safe
2026-07-16 05:40:24.732085,6.59,14.8,112.8,1373.0,257.6,32.5,36.7,122.0,False,Safe
2026-07-16 05:40:54.732085,6.12,19.3,153.2,1628.6,242.7,18.2,34.0,99.5,False,Safe
2026-07-16 05:41:24.732085,6.64,14.2,84.1,1651.5,237.2,36.9,32.2,129.0,False,Safe
2026-07-16 05:41:54.732085,6.66,19.6,116.6,1861.5,243.8,28.7,37.3,107.4,False,Safe
2026-07-16 05:42:24.732085,6.37,13.4,75.1,1769.3,224.9,18.7,32.0,101.7,False,Safe
2026-07-16 05:42:54.732085,6.67,15.7,129.5,1416.4,251.9,35.3,35.9,102.0,False,Safe
2026-07-16 05:43:24.732085,6.87,14.1,134.7,1531.7,212.0,27.6,34.3,107.0,False,Safe
2026-07-16 05:43:54.732085,6.43,22.3,86.0,1717.7,220.5,32.9,40.2,93.1,False,Safe
2026-07-16 05:44:24.732085,6.02,17.8,82.2,1443.4,217.7,33.4,36.7,114.4,False,Safe
2026-07-16 05:44:54.732085,6.99,17.0,123.0,1819.8,190.1,22.8,36.3,87.9,False,Safe
2026-07-16 05:45:24.732085,6.79,15.0,131.5,1361.4,202.9,34.8,36.1,81.6,False,Safe
2026-07-16 05:45:54.732085,6.69,13.9,262.1,1853.8,178.1,23.8,33.6,123.0,True,Needs Treatment
2026-07-16 05:46:24.732085,6.25,12.4,351.4,1769.9,243.9,30.6,35.1,120.9,True,Needs Treatment
2026-07-16 05:46:54.732085,6.83,20.5,423.8,1606.3,223.2,21.8,36.4,127.4,True,Needs Treatment
2026-07-16 05:47:24.732085,7.21,10.2,134.3,1718.9,217.8,28.7,34.1,124.6,False,Safe
2026-07-16 05:47:54.732085,6.45,14.5,110.9,1602.7,205.5,25.1,35.3,115.6,False,Safe
2026-07-16 05:48:24.732085,6.53,18.9,104.6,1547.8,208.9,29.6,35.5,98.6,False,Safe
2026-07-16 05:48:54.732085,6.12,9.9,59.9,1709.6,228.7,10.7,37.5,102.4,False,Safe
2026-07-16 05:49:24.732085,6.21,16.4,102.8,1609.8,243.9,39.0,33.3,140.5,False,Safe
2026-07-16 05:49:54.732085,6.09,12.8,130.3,1644.2,244.6,32.4,41.6,98.6,False,Safe
2026-07-16 05:50:24.732085,6.52,16.0,121.0,1488.8,185.7,36.4,35.3,142.8,False,Safe
2026-07-16 05:50:54.732085,6.36,15.3,141.3,1273.5,235.1,30.9,37.6,116.5,False,Safe
2026-07-16 05:51:24.732085,6.61,8.0,169.5,1578.3,179.0,28.5,34.4,102.5,False,Safe
2026-07-16 05:51:54.732085,6.18,18.1,122.4,1617.2,166.2,27.1,32.5,105.3,False,Safe
2026-07-16 05:52:24.732085,6.44,12.4,72.0,1477.0,248.1,36.7,32.8,117.4,False,Safe
2026-07-16 05:52:54.732085,6.17,14.0,110.1,1933.5,223.1,28.5,34.3,106.7,False,Safe
2026-07-16 05:53:24.732085,6.58,16.1,151.6,1639.1,203.2,33.4,36.0,94.7,False,Safe
2026-07-16 05:53:54.732085,5.94,17.3,153.3,1634.5,217.9,28.3,36.9,102.0,False,Safe
2026-07-16 05:54:24.732085,6.56,17.5,81.8,1703.8,258.0,31.3,34.9,105.2,False,Safe
2026-07-16 05:54:54.732085,6.38,18.7,102.3,1713.6,262.2,30.6,31.6,146.1,False,Safe
2026-07-16 05:55:24.732085,6.54,7.4,118.7,1738.1,210.4,15.7,35.1,120.7,False,Safe
2026-07-16 05:55:54.732085,5.9,17.7,146.4,1662.1,249.9,38.6,38.5,144.7,False,Safe
2026-07-16 05:56:24.732085,6.71,16.0,101.2,1721.9,238.7,34.2,34.4,93.5,False,Safe
2026-07-16 05:56:54.732085,6.38,14.0,138.2,1928.1,221.7,19.3,37.0,119.9,False,Safe
2026-07-16 05:57:24.732085,6.56,16.9,55.5,1777.7,233.3,33.6,35.4,96.8,False,Safe
2026-07-16 05:57:54.732085,5.85,19.2,120.4,1843.7,243.3,32.3,37.6,116.6,False,Safe
2026-07-16 05:58:24.732085,6.06,13.0,94.4,1496.5,198.7,30.7,31.9,124.1,False,Safe
2026-07-16 05:58:54.732085,6.37,21.0,116.8,1411.4,244.3,27.7,35.3,136.0,False,Safe
2026-07-16 05:59:24.732085,6.99,20.1,85.7,1797.7,231.7,23.7,33.8,119.1,False,Safe
2026-07-16 05:59:54.732085,6.71,17.5,125.0,1790.3,223.9,31.6,36.8,108.6,False,Safe
2026-07-16 06:00:24.732085,6.55,12.0,137.6,1581.0,189.5,29.6,33.9,106.5,False,Safe
2026-07-16 06:00:54.732085,6.18,23.8,128.5,1668.9,221.1,34.3,36.0,113.2,False,Safe
2026-07-16 06:01:24.732085,6.12,17.2,151.3,1417.4,241.7,21.1,39.3,114.3,False,Safe
2026-07-16 06:01:54.732085,6.62,16.7,126.0,1716.5,196.8,31.3,33.8,130.1,False,Safe
2026-07-16 06:02:24.732085,6.77,16.5,126.4,1596.6,266.0,26.7,31.6,106.6,False,Safe
2026-07-16 06:02:54.732085,6.6,18.1,107.7,1803.4,233.2,29.7,37.3,116.7,False,Safe
2026-07-16 06:03:24.732085,7.13,19.3,132.4,1575.5,228.9,24.9,35.5,118.3,False,Safe
2026-07-16 06:03:54.732085,6.3,16.0,108.8,1541.7,170.5,13.7,34.4,109.4,False,Safe
2026-07-16 06:04:24.732085,6.6,11.7,114.2,1617.8,233.1,31.5,33.2,106.9,False,Safe
2026-07-16 06:04:54.732085,5.95,19.7,148.6,1544.2,200.4,13.4,29.4,119.2,False,Safe
2026-07-16 06:05:24.732085,6.63,13.3,164.7,1735.1,254.0,31.2,34.9,123.6,False,Safe
2026-07-16 06:05:54.732085,7.09,12.6,113.9,1659.0,218.1,21.8,39.3,103.1,False,Safe
2026-07-16 06:06:24.732085,6.21,15.9,131.8,1663.6,216.4,24.4,34.7,116.5,False,Safe
2026-07-16 06:06:54.732085,6.87,14.6,103.5,1566.1,275.9,38.0,35.5,113.7,False,Safe
2026-07-16 06:07:24.732085,7.08,17.5,105.9,1844.8,218.5,30.3,33.2,125.7,False,Safe
2026-07-16 06:07:54.732085,6.34,18.1,60.7,1662.3,228.5,28.0,39.9,96.8,False,Safe
2026-07-16 06:08:24.732085,6.75,14.5,136.0,1659.1,215.8,23.9,33.5,99.4,False,Safe
2026-07-16 06:08:54.732085,7.14,16.5,110.2,1579.7,223.9,27.4,35.7,118.1,False,Safe
2026-07-16 06:09:24.732085,6.66,14.4,163.8,1704.9,208.1,31.7,34.8,110.2,False,Safe
2026-07-16 06:09:54.732085,6.86,18.9,104.4,1654.8,221.3,20.6,35.3,107.1,False,Safe
2026-07-16 06:10:24.732085,5.96,17.9,122.9,1571.9,204.0,25.5,33.7,107.5,False,Safe
2026-07-16 06:10:54.732085,6.78,18.7,141.4,1508.4,225.3,24.5,36.2,108.7,False,Safe
2026-07-16 06:11:24.732085,6.75,15.1,185.1,1503.9,205.8,22.6,33.0,128.3,False,Safe
2026-07-16 06:11:54.732085,6.13,17.0,100.2,1767.4,293.2,22.3,35.0,96.1,False,Safe
2026-07-16 06:12:24.732085,6.25,17.9,110.0,1628.9,222.5,35.8,33.3,89.3,False,Safe
2026-07-16 06:12:54.732085,6.79,18.7,125.2,1690.3,170.2,29.2,35.8,90.9,False,Safe
2026-07-16 06:13:24.732085,6.47,18.3,113.1,1782.1,176.9,32.5,37.0,126.1,False,Safe
2026-07-16 06:13:54.732085,6.98,15.6,138.6,1377.3,204.0,26.6,35.3,81.4,False,Safe
2026-07-16 06:14:24.732085,6.67,11.9,125.0,1782.1,166.4,33.4,33.9,114.0,False,Safe
2026-07-16 06:14:54.732085,6.57,17.7,152.2,1472.3,242.4,39.1,33.9,93.4,False,Safe
2026-07-16 06:15:24.732085,6.52,17.5,114.3,2012.5,188.8,16.0,30.8,110.9,False,Safe
2026-07-16 06:15:54.732085,6.69,12.1,142.1,1489.4,276.1,19.3,33.0,124.8,False,Safe
2026-07-16 06:16:24.732085,6.86,19.0,120.1,1626.1,239.3,22.5,35.9,97.4,False,Safe
2026-07-16 06:16:54.732085,6.76,16.6,134.7,1598.0,208.8,16.5,36.3,128.9,False,Safe
2026-07-16 06:17:24.732085,6.43,15.6,125.7,1458.2,177.2,32.7,37.6,95.4,False,Safe
2026-07-16 06:17:54.732085,7.02,16.9,119.0,2018.6,231.8,23.1,37.6,126.5,False,Safe
2026-07-16 06:18:24.732085,6.83,19.5,102.0,1558.5,219.3,34.8,34.8,98.1,False,Safe
2026-07-16 06:18:54.732085,6.74,21.6,141.3,1341.2,223.9,29.2,33.9,89.3,False,Safe
2026-07-16 06:19:24.732085,6.63,15.9,94.4,1609.2,249.3,19.7,34.5,97.2,False,Safe
2026-07-16 06:19:54.732085,6.79,15.3,136.5,1515.8,195.5,28.9,36.2,83.4,False,Safe
2026-07-16 06:20:24.732085,5.96,18.2,136.2,1680.7,182.8,31.2,35.3,128.1,False,Safe
2026-07-16 06:20:54.732085,6.68,11.4,175.9,1497.4,224.4,23.2,32.0,124.8,False,Safe
2026-07-16 06:21:24.732085,7.15,19.1,142.1,1829.9,199.1,30.3,33.9,114.0,False,Safe
2026-07-16 06:21:54.732085,6.64,11.3,74.3,1828.6,194.9,30.6,34.4,108.1,False,Safe
2026-07-16 06:22:24.732085,6.58,11.2,97.2,1660.4,187.5,25.9,35.5,96.8,False,Safe
2026-07-16 06:22:54.732085,6.33,21.5,120.1,2083.2,163.5,26.3,34.3,111.6,False,Safe
2026-07-16 06:23:24.732085,6.72,8.7,110.2,1474.8,229.0,31.5,36.4,113.4,False,Safe
2026-07-16 06:23:54.732085,6.46,20.6,128.5,1436.3,226.2,25.8,35.1,130.2,False,Safe
2026-07-16 06:24:24.732085,6.96,21.4,88.5,1650.6,220.2,29.7,34.0,125.9,False,Safe
2026-07-16 06:24:54.732085,6.19,17.0,74.8,1643.2,186.7,11.2,34.6,114.2,False,Safe
2026-07-16 06:25:24.732085,6.33,17.9,95.3,1687.1,224.7,30.6,37.4,130.8,False,Safe
2026-07-16 06:25:54.732085,6.27,10.3,172.9,1777.1,177.7,18.1,35.3,89.2,False,Safe
2026-07-16 06:26:24.732085,7.14,14.1,146.4,1768.7,211.4,25.3,34.8,110.4,False,Safe
2026-07-16 06:26:54.732085,6.42,17.2,105.7,1617.1,207.8,21.3,34.7,109.3,False,Safe
2026-07-16 06:27:24.732085,6.3,17.0,123.3,1399.9,214.8,34.3,35.1,102.4,False,Safe
2026-07-16 06:27:54.732085,5.76,17.3,93.9,1506.4,200.5,32.7,32.8,82.9,False,Safe
2026-07-16 06:28:24.732085,6.18,16.8,139.7,1321.6,219.9,16.6,38.1,97.4,False,Safe
2026-07-16 06:28:54.732085,6.67,15.6,92.5,1864.5,215.3,26.3,36.9,139.1,False,Safe
2026-07-16 06:29:24.732085,6.67,11.2,109.1,1390.5,214.8,43.3,37.7,110.2,False,Safe
2026-07-16 06:29:54.732085,6.25,16.8,100.4,1652.4,216.1,17.9,35.1,97.5,False,Safe
2026-07-16 06:30:24.732085,6.27,11.6,114.2,1649.0,233.5,30.9,32.7,115.5,False,Safe
2026-07-16 06:30:54.732085,7.13,14.3,127.7,1602.6,185.3,26.8,32.7,97.6,False,Safe
2026-07-16 06:31:24.732085,7.41,20.5,120.1,1694.9,249.5,23.4,35.8,133.9,False,Safe
2026-07-16 06:31:54.732085,6.88,10.1,144.8,1457.4,167.5,25.7,32.8,135.9,False,Safe
2026-07-16 06:32:24.732085,7.03,15.2,95.3,1406.3,292.3,25.0,36.1,105.7,False,Safe
2026-07-16 06:32:54.732085,7.1,18.7,58.8,1801.8,174.9,35.5,34.0,94.1,False,Safe
2026-07-16 06:33:24.732085,7.25,17.8,125.9,1458.2,199.7,28.7,36.1,121.8,False,Safe
2026-07-16 06:33:54.732085,6.37,16.4,161.9,1679.5,231.7,77.3,31.1,116.2,True,Needs Treatment
2026-07-16 06:34:24.732085,6.16,13.0,95.8,1592.3,186.9,81.3,37.8,112.3,True,Needs Treatment
2026-07-16 06:34:54.732085,7.11,20.0,136.4,1692.4,189.5,58.3,35.9,113.1,True,Needs Treatment
2026-07-16 06:35:24.732085,6.13,34.2,110.1,1631.6,197.7,62.7,36.2,83.6,True,Hazardous
2026-07-16 06:35:54.732085,6.1,54.8,101.9,1689.8,213.4,73.5,36.2,118.9,True,Hazardous
2026-07-16 06:36:24.732085,6.09,49.0,101.6,1690.5,209.9,77.4,34.7,108.3,True,Hazardous
2026-07-16 06:36:54.732085,6.39,39.0,133.7,1497.8,190.2,50.8,35.8,91.9,True,Hazardous
2026-07-16 06:37:24.732085,5.75,43.1,155.1,1713.6,221.2,94.5,38.7,121.5,True,Hazardous
2026-07-16 06:37:54.732085,5.93,66.5,151.4,1780.4,216.8,27.7,33.8,114.7,True,Needs Treatment
2026-07-16 06:38:24.732085,6.24,34.9,142.9,1585.5,230.8,20.4,35.3,117.4,True,Needs Treatment
2026-07-16 06:38:54.732085,6.05,28.6,125.2,1679.1,215.5,18.8,34.9,99.0,True,Safe
2026-07-16 06:39:24.732085,6.85,40.7,105.9,1534.9,190.1,31.5,33.4,121.6,True,Needs Treatment
2026-07-16 06:39:54.732085,6.49,52.0,145.7,1740.6,280.2,24.9,36.8,109.7,True,Needs Treatment
2026-07-16 06:40:24.732085,6.71,20.5,155.8,1637.8,263.7,25.1,31.2,94.5,False,Safe
2026-07-16 06:40:54.732085,6.66,15.7,112.4,1628.7,141.9,32.3,35.5,113.4,False,Safe
2026-07-16 06:41:24.732085,6.4,10.0,111.5,1301.8,179.6,22.3,36.6,94.8,False,Safe
2026-07-16 06:41:54.732085,6.82,16.0,133.3,1692.0,216.2,26.4,35.7,108.9,False,Safe
2026-07-16 06:42:24.732085,6.63,18.7,97.2,1735.4,239.5,13.1,36.6,120.4,False,Safe
2026-07-16 06:42:54.732085,6.37,16.8,128.3,1852.0,190.1,19.1,34.5,120.1,False,Safe
2026-07-16 06:43:24.732085,5.89,17.4,73.4,1408.7,161.4,30.4,29.0,88.5,False,Safe
2026-07-16 06:43:54.732085,6.68,9.1,148.4,1327.0,205.2,19.7,36.5,119.1,False,Safe
2026-07-16 06:44:24.732085,6.06,10.9,125.7,1754.5,210.9,35.9,35.3,82.5,False,Safe
2026-07-16 06:44:54.732085,6.64,15.2,125.7,1855.4,250.7,21.6,33.8,102.0,False,Safe
2026-07-16 06:45:24.732085,6.52,19.6,136.1,1700.4,220.0,21.1,39.4,124.8,False,Safe
2026-07-16 06:45:54.732085,6.01,13.0,111.5,1455.6,221.4,35.3,32.9,118.1,False,Safe
2026-07-16 06:46:24.732085,6.59,16.5,147.1,1419.6,189.3,24.1,33.2,89.3,False,Safe
2026-07-16 06:46:54.732085,6.57,16.4,152.9,1560.3,143.6,28.3,35.6,109.1,False,Safe
2026-07-16 06:47:24.732085,6.56,12.1,143.3,1898.5,244.1,28.2,35.4,96.8,False,Safe
2026-07-16 06:47:54.732085,6.54,13.1,143.7,1610.4,218.4,26.4,35.7,115.8,False,Safe
2026-07-16 06:48:24.732085,6.25,15.6,204.4,1856.7,182.4,33.2,37.3,85.3,False,Safe
2026-07-16 06:48:54.732085,6.68,14.4,165.0,1374.0,228.4,29.7,37.7,130.9,False,Safe
2026-07-16 06:49:24.732085,6.22,18.6,109.8,1773.5,206.0,29.3,39.1,87.0,False,Safe
2026-07-16 06:49:54.732085,6.07,14.3,130.3,1560.8,202.9,26.7,34.1,129.0,False,Safe
2026-07-16 06:50:24.732085,6.68,18.9,84.1,1810.2,231.9,34.2,37.5,124.3,False,Safe
2026-07-16 06:50:54.732085,6.77,14.4,144.1,1719.6,178.2,18.1,32.5,126.3,False,Safe
2026-07-16 06:51:24.732085,6.66,15.8,112.8,1593.2,229.5,24.3,32.1,110.4,False,Safe
2026-07-16 06:51:54.732085,6.38,18.5,170.8,1812.9,157.3,33.2,38.3,122.5,False,Safe
2026-07-16 06:52:24.732085,5.78,15.3,143.7,1788.0,229.9,16.2,37.2,124.9,False,Safe
2026-07-16 06:52:54.732085,6.97,14.3,114.4,1685.8,194.2,36.2,34.3,110.2,False,Safe
2026-07-16 06:53:24.732085,5.76,15.5,128.8,1670.5,155.3,13.7,38.1,120.7,False,Safe
2026-07-16 06:53:54.732085,6.66,18.8,153.7,1526.4,197.7,26.6,34.2,110.3,False,Safe
2026-07-16 06:54:24.732085,7.2,16.9,147.0,1481.0,179.9,23.6,34.8,113.9,False,Safe
2026-07-16 06:54:54.732085,6.51,8.1,109.5,1562.8,181.4,31.6,37.6,120.2,False,Safe
2026-07-16 06:55:24.732085,6.57,13.1,162.4,1452.6,206.8,25.0,38.5,99.7,False,Safe
2026-07-16 06:55:54.732085,6.6,13.1,71.9,1671.0,196.5,8.2,35.2,117.5,False,Safe
2026-07-16 06:56:24.732085,6.55,17.7,92.4,1783.2,206.4,31.8,34.9,118.3,False,Safe
2026-07-16 06:56:54.732085,7.29,9.0,125.2,1494.3,237.4,31.9,36.3,120.0,False,Safe
2026-07-16 06:57:24.732085,6.16,16.6,116.8,1668.9,276.9,28.2,35.6,117.4,False,Safe
2026-07-16 06:57:54.732085,6.12,17.8,133.5,1580.3,250.1,25.1,37.8,138.1,False,Safe
2026-07-16 06:58:24.732085,6.35,17.8,98.0,1618.0,215.7,31.2,35.9,120.6,False,Safe
2026-07-16 06:58:54.732085,7.08,15.3,108.0,1617.7,181.8,25.3,36.5,108.9,False,Safe
2026-07-16 06:59:24.732085,6.27,10.0,99.1,1729.9,242.9,31.7,34.7,136.8,False,Safe
2026-07-16 06:59:54.732085,6.62,14.7,97.3,2147.6,142.8,29.5,34.9,103.8,True,Needs Treatment
2026-07-16 07:00:24.732085,6.84,20.8,124.4,2794.5,221.0,32.2,40.2,114.3,True,Needs Treatment
2026-07-16 07:00:54.732085,6.74,13.5,100.6,2425.4,240.2,32.7,36.4,95.1,True,Needs Treatment
2026-07-16 07:01:24.732085,6.83,23.2,114.5,2541.5,212.3,20.2,30.6,125.3,True,Needs Treatment
2026-07-16 07:01:54.732085,6.96,18.4,115.4,1433.1,253.6,28.3,36.1,117.5,False,Safe
2026-07-16 07:02:24.732085,6.58,15.0,126.4,1604.4,250.7,27.6,32.5,119.8,False,Safe
2026-07-16 07:02:54.732085,6.31,16.4,84.1,1910.3,224.7,25.5,36.6,106.0,False,Safe
2026-07-16 07:03:24.732085,6.51,16.9,136.8,1503.5,243.3,34.6,33.9,119.4,False,Safe
2026-07-16 07:03:54.732085,6.36,13.5,110.3,1430.8,206.3,24.7,35.2,132.9,False,Safe
2026-07-16 07:04:24.732085,7.37,14.1,134.4,1735.8,222.6,21.4,35.9,118.1,False,Safe
2026-07-16 07:04:54.732085,6.3,22.5,122.4,1723.0,206.3,21.8,34.2,105.0,False,Safe
2026-07-16 07:05:24.732085,6.66,20.7,134.2,1770.0,246.8,30.4,34.0,119.4,False,Safe
2026-07-16 07:05:54.732085,5.96,14.1,130.9,1761.0,198.8,28.6,37.0,134.2,False,Safe
2026-07-16 07:06:24.732085,6.51,12.6,169.8,1720.4,210.2,24.2,33.5,93.1,False,Safe
2026-07-16 07:06:54.732085,6.35,9.7,88.7,1729.1,230.1,31.4,38.5,124.5,False,Safe
2026-07-16 07:07:24.732085,6.69,22.8,168.5,1514.8,242.2,26.0,36.4,98.3,False,Safe
2026-07-16 07:07:54.732085,6.69,18.7,155.9,1452.4,221.9,34.2,34.4,112.1,False,Safe
2026-07-16 07:08:24.732085,6.95,19.5,116.7,1535.6,181.9,19.8,33.8,125.3,False,Safe
2026-07-16 07:08:54.732085,6.93,13.2,144.5,1422.2,191.5,29.5,34.7,119.1,False,Safe
2026-07-16 07:09:24.732085,6.43,12.9,180.0,1550.7,255.4,16.2,34.2,85.8,False,Safe
2026-07-16 07:09:54.732085,6.12,11.9,89.3,1544.4,217.3,2.5,35.0,102.3,False,Safe
2026-07-16 07:10:24.732085,6.16,4.1,130.4,1965.4,223.8,23.4,37.5,127.8,False,Safe
2026-07-16 07:10:54.732085,6.55,12.1,96.7,1811.8,239.1,25.7,38.9,97.6,False,Safe
2026-07-16 07:11:24.732085,6.5,16.3,134.2,1587.8,243.4,23.3,36.4,96.6,False,Safe
2026-07-16 07:11:54.732085,6.53,16.1,148.5,1938.9,174.0,25.7,34.2,117.4,False,Safe
2026-07-16 07:12:24.732085,6.28,13.1,99.2,1578.3,222.9,25.9,32.0,125.2,False,Safe
2026-07-16 07:12:54.732085,6.95,17.5,109.8,1525.6,187.1,21.8,38.8,99.8,False,Safe
2026-07-16 07:13:24.732085,5.92,12.8,122.5,1947.6,236.2,25.9,30.9,108.9,False,Safe
2026-07-16 07:13:54.732085,6.23,17.8,146.8,1939.5,276.1,25.8,29.6,112.6,False,Safe
2026-07-16 07:14:24.732085,6.05,17.7,151.1,1820.5,240.5,32.4,35.7,114.0,False,Safe
2026-07-16 07:14:54.732085,6.37,17.9,137.8,1739.8,225.2,26.1,32.7,100.9,False,Safe
2026-07-16 07:15:24.732085,6.88,15.4,133.2,1783.6,209.7,47.3,34.7,98.0,False,Safe
2026-07-16 07:15:54.732085,6.35,12.3,126.3,1674.8,201.9,19.5,34.0,143.7,False,Safe
